date,age,group,duration,purchase_type,users,exposures,unique_converters,converted_users,events,user_cvr,revenue,revenue_per_user
2025-12-19,30,B,All,All,12,12,0,0,0,0.0,0.0,0.0
2025-12-19,30,B,Monthly,All,12,12,0,0,0,0.0,0.0,0.0
2025-12-19,30,B,Weekly,All,12,12,0,0,0,0.0,0.0,0.0
2025-12-19,31,A,3 Months,All,16,16,0,0,0,0.0,0.0,0.0
2025-12-19,31,A,All,All,16,16,0,0,0,0.0,0.0,0.0
2025-12-19,31,A,Monthly,All,16,16,0,0,0,0.0,0.0,0.0
2025-12-19,31,A,Weekly,All,16,16,0,0,0,0.0,0.0,0.0
2025-12-19,31,B,3 Months,All,15,15,0,0,0,0.0,0.0,0.0
2025-12-19,31,B,All,All,15,15,0,0,0,0.0,0.0,0.0
2025-12-19,31,B,Monthly,All,15,15,0,0,0,0.0,0.0,0.0
2025-12-19,31,B,Weekly,All,15,15,0,0,0,0.0,0.0,0.0
2025-12-19,32,A,3 Months,All,20,20,0,0,0,0.0,0.0,0.0
2025-12-19,32,A,All,All,20,20,0,0,0,0.0,0.0,0.0
2025-12-19,32,A,Monthly,All,20,20,0,0,0,0.0,0.0,0.0
2025-12-19,32,A,Weekly,All,20,20,0,0,0,0.0,0.0,0.0
2025-12-19,32,B,3 Months,All,6,6,0,0,0,0.0,0.0,0.0
2025-12-19,32,B,All,All,6,6,0,0,0,0.0,0.0,0.0
2025-12-19,32,B,Monthly,All,6,6,0,0,0,0.0,0.0,0.0
2025-12-19,32,B,Weekly,All,6,6,0,0,0,0.0,0.0,0.0
2025-12-19,33,A,3 Months,All,7,7,0,0,0,0.0,0.0,0.0
2025-12-19,33,A,All,All,7,7,0,0,0,0.0,0.0,0.0
2025-12-19,33,A,Monthly,All,7,7,0,0,0,0.0,0.0,0.0
2025-12-19,33,A,Weekly,All,7,7,0,0,0,0.0,0.0,0.0
2025-12-19,33,B,3 Months,All,16,16,0,0,0,0.0,0.0,0.0
2025-12-19,33,B,All,All,16,16,0,0,0,0.0,0.0,0.0
2025-12-19,33,B,Monthly,All,16,16,0,0,0,0.0,0.0,0.0
2025-12-19,33,B,Weekly,All,16,16,0,0,0,0.0,0.0,0.0
2025-12-19,34,A,3 Months,All,22,22,0,0,0,0.0,0.0,0.0
2025-12-19,34,A,All,All,22,22,0,0,0,0.0,0.0,0.0
2025-12-19,34,A,Monthly,All,22,22,0,0,0,0.0,0.0,0.0
2025-12-19,34,A,Weekly,All,22,22,0,0,0,0.0,0.0,0.0
2025-12-19,34,B,3 Months,All,20,20,0,0,0,0.0,0.0,0.0
2025-12-19,34,B,All,All,20,20,1,1,1,5.0,12.99,0.6495
2025-12-19,34,B,Monthly,All,20,20,0,0,0,0.0,0.0,0.0
2025-12-19,34,B,Weekly,All,20,20,1,1,1,5.0,12.99,0.6495
2025-12-19,35,A,3 Months,All,19,19,0,0,0,0.0,0.0,0.0
2025-12-19,35,A,All,All,19,19,0,0,0,0.0,0.0,0.0
2025-12-19,35,A,Monthly,All,19,19,0,0,0,0.0,0.0,0.0
2025-12-19,35,A,Weekly,All,19,19,0,0,0,0.0,0.0,0.0
2025-12-19,35,B,3 Months,All,23,23,0,0,0,0.0,0.0,0.0
2025-12-19,35,B,All,All,23,23,0,0,0,0.0,0.0,0.0
2025-12-19,35,B,Monthly,All,23,23,0,0,0,0.0,0.0,0.0
2025-12-19,35,B,Weekly,All,23,23,0,0,0,0.0,0.0,0.0
2025-12-19,36,A,3 Months,All,10,10,0,0,0,0.0,0.0,0.0
2025-12-19,36,A,All,All,10,10,0,0,0,0.0,0.0,0.0
2025-12-19,36,A,Monthly,All,10,10,0,0,0,0.0,0.0,0.0
2025-12-19,36,A,Weekly,All,10,10,0,0,0,0.0,0.0,0.0
2025-12-19,36,B,3 Months,All,13,13,0,0,0,0.0,0.0,0.0
2025-12-19,36,B,All,All,13,13,0,0,0,0.0,0.0,0.0
2025-12-19,36,B,Monthly,All,13,13,0,0,0,0.0,0.0,0.0
2025-12-19,36,B,Weekly,All,13,13,0,0,0,0.0,0.0,0.0
2025-12-19,37,A,3 Months,All,10,10,0,0,0,0.0,0.0,0.0
2025-12-19,37,A,All,All,10,10,0,0,0,0.0,0.0,0.0
2025-12-19,37,A,Monthly,All,10,10,0,0,0,0.0,0.0,0.0
2025-12-19,37,A,Weekly,All,10,10,0,0,0,0.0,0.0,0.0
2025-12-19,37,B,3 Months,All,9,9,0,0,0,0.0,0.0,0.0
2025-12-19,37,B,All,All,9,9,0,0,0,0.0,0.0,0.0
2025-12-19,37,B,Monthly,All,9,9,0,0,0,0.0,0.0,0.0
2025-12-19,37,B,Weekly,All,9,9,0,0,0,0.0,0.0,0.0
2025-12-19,38,A,3 Months,All,22,22,0,0,0,0.0,0.0,0.0
2025-12-19,38,A,All,All,22,22,0,0,0,0.0,0.0,0.0
2025-12-19,38,A,Monthly,All,22,22,0,0,0,0.0,0.0,0.0
2025-12-19,38,A,Weekly,All,22,22,0,0,0,0.0,0.0,0.0
2025-12-19,38,B,3 Months,All,15,15,0,0,0,0.0,0.0,0.0
2025-12-19,38,B,All,All,15,15,0,0,0,0.0,0.0,0.0
2025-12-19,38,B,Monthly,All,15,15,0,0,0,0.0,0.0,0.0
2025-12-19,38,B,Weekly,All,15,15,0,0,0,0.0,0.0,0.0
2025-12-19,39,A,3 Months,All,14,14,0,0,0,0.0,0.0,0.0
2025-12-19,39,A,All,All,14,14,0,0,0,0.0,0.0,0.0
2025-12-19,39,A,Monthly,All,14,14,0,0,0,0.0,0.0,0.0
2025-12-19,39,A,Weekly,All,14,14,0,0,0,0.0,0.0,0.0
2025-12-19,39,B,3 Months,All,10,10,0,0,0,0.0,0.0,0.0
2025-12-19,39,B,All,All,10,10,0,0,0,0.0,0.0,0.0
2025-12-19,39,B,Monthly,All,10,10,0,0,0,0.0,0.0,0.0
2025-12-19,39,B,Weekly,All,10,10,0,0,0,0.0,0.0,0.0
2025-12-19,40,A,3 Months,All,92,92,0,0,0,0.0,0.0,0.0
2025-12-19,40,A,All,All,92,92,0,0,0,0.0,0.0,0.0
2025-12-19,40,A,Monthly,All,92,92,0,0,0,0.0,0.0,0.0
2025-12-19,40,A,Weekly,All,92,92,0,0,0,0.0,0.0,0.0
2025-12-19,40,B,3 Months,All,127,127,0,0,0,0.0,0.0,0.0
2025-12-19,40,B,All,All,127,127,1,1,1,0.7874,15.99,0.1259
2025-12-19,40,B,Monthly,All,127,127,0,0,0,0.0,0.0,0.0
2025-12-19,40,B,Weekly,All,127,127,1,1,1,0.7874,15.99,0.1259
2025-12-20,18,A,3 Months,All,2,2,0,0,0,0.0,0.0,0.0
2025-12-20,18,A,All,All,2,2,0,0,0,0.0,0.0,0.0
2025-12-20,18,A,Monthly,All,2,2,0,0,0,0.0,0.0,0.0
2025-12-20,18,A,Weekly,All,2,2,0,0,0,0.0,0.0,0.0
2025-12-20,18,B,3 Months,All,2,2,0,0,0,0.0,0.0,0.0
2025-12-20,18,B,All,All,2,2,0,0,0,0.0,0.0,0.0
2025-12-20,18,B,Monthly,All,2,2,0,0,0,0.0,0.0,0.0
2025-12-20,18,B,Weekly,All,2,2,0,0,0,0.0,0.0,0.0
2025-12-20,19,B,3 Months,All,1,1,0,0,0,0.0,0.0,0.0
2025-12-20,19,B,All,All,1,1,0,0,0,0.0,0.0,0.0
2025-12-20,19,B,Monthly,All,1,1,0,0,0,0.0,0.0,0.0
2025-12-20,19,B,Weekly,All,1,1,0,0,0,0.0,0.0,0.0
2025-12-20,20,A,3 Months,All,1,1,0,0,0,0.0,0.0,0.0
2025-12-20,20,A,All,All,1,1,0,0,0,0.0,0.0,0.0
2025-12-20,20,A,Monthly,All,1,1,0,0,0,0.0,0.0,0.0
2025-12-20,20,A,Weekly,All,1,1,0,0,0,0.0,0.0,0.0
2025-12-20,20,B,3 Months,All,2,2,0,0,0,0.0,0.0,0.0
2025-12-20,20,B,All,All,2,2,0,0,0,0.0,0.0,0.0
2025-12-20,20,B,Monthly,All,2,2,0,0,0,0.0,0.0,0.0
2025-12-20,20,B,Weekly,All,2,2,0,0,0,0.0,0.0,0.0
2025-12-20,21,A,3 Months,All,2,2,0,0,0,0.0,0.0,0.0
2025-12-20,21,A,All,All,2,2,0,0,0,0.0,0.0,0.0
2025-12-20,21,A,Monthly,All,2,2,0,0,0,0.0,0.0,0.0
2025-12-20,21,A,Weekly,All,2,2,0,0,0,0.0,0.0,0.0
2025-12-20,21,B,3 Months,All,2,2,0,0,0,0.0,0.0,0.0
2025-12-20,21,B,All,All,2,2,0,0,0,0.0,0.0,0.0
2025-12-20,21,B,Monthly,All,2,2,0,0,0,0.0,0.0,0.0
2025-12-20,21,B,Weekly,All,2,2,0,0,0,0.0,0.0,0.0
2025-12-20,22,A,3 Months,All,9,9,0,0,0,0.0,0.0,0.0
2025-12-20,22,A,All,All,9,9,0,0,0,0.0,0.0,0.0
2025-12-20,22,A,Monthly,All,9,9,0,0,0,0.0,0.0,0.0
2025-12-20,22,A,Weekly,All,9,9,0,0,0,0.0,0.0,0.0
2025-12-20,22,B,3 Months,All,1,1,0,0,0,0.0,0.0,0.0
2025-12-20,22,B,All,All,1,1,0,0,0,0.0,0.0,0.0
2025-12-20,22,B,Monthly,All,1,1,0,0,0,0.0,0.0,0.0
2025-12-20,22,B,Weekly,All,1,1,0,0,0,0.0,0.0,0.0
2025-12-20,23,A,3 Months,All,6,6,0,0,0,0.0,0.0,0.0
2025-12-20,23,A,All,All,6,6,0,0,0,0.0,0.0,0.0
2025-12-20,23,A,Monthly,All,6,6,0,0,0,0.0,0.0,0.0
2025-12-20,23,A,Weekly,All,6,6,0,0,0,0.0,0.0,0.0
